client_id,entry_date,entry_month,entry_price,official_price,entry_era,is_promo,is_annual,price_changed,unique_amounts,n_transactions,last_payment,total_revenue,tenure_days,tenure_months,is_active,churn_event,km_duration,km_event
323,2024-10-03 21:17:52.301,2024-10,199.0,169.0,era_169,True,False,False,1,2,2024-11-03 21:19:39.470,398.0,31,1.0183968462549278,False,1,1.0183968462549278,1
324,2024-10-05 07:34:12.376,2024-10,199.0,169.0,era_169,True,False,False,1,1,2024-10-05 07:34:12.376,199.0,0,0.0,False,1,0.01,1
325,2024-10-06 10:36:05.832,2024-10,199.0,169.0,era_169,True,False,False,1,1,2024-10-06 10:36:05.832,199.0,0,0.0,False,1,0.01,1
326,2024-10-06 17:19:24.062,2024-10,199.0,169.0,era_169,True,False,False,1,2,2024-11-06 17:21:16.209,398.0,31,1.0183968462549278,False,1,1.0183968462549278,1
327,2024-10-07 18:02:32.721,2024-10,199.0,169.0,era_169,True,False,False,1,7,2025-04-07 19:04:14.278,1393.0,182,5.978975032851511,False,1,5.978975032851511,1
328,2024-10-08 18:50:09.016,2024-10,199.0,169.0,era_169,True,False,False,1,14,2025-11-08 18:53:19.932,2786.0,396,13.009198423127463,False,1,13.009198423127463,1
329,2024-10-09 14:57:18.711,2024-10,199.0,169.0,era_169,True,False,False,1,1,2024-10-09 14:57:18.711,199.0,0,0.0,False,1,0.01,1
330,2024-10-09 18:13:54.842,2024-10,199.0,169.0,era_169,True,False,False,1,4,2025-01-09 18:14:58.619,796.0,92,3.0223390275952693,False,1,3.0223390275952693,1
331,2024-10-12 17:41:53.614,2024-10,199.0,169.0,era_169,True,False,False,1,6,2025-03-12 17:43:10.104,1194.0,151,4.9605781865965834,False,1,4.9605781865965834,1
332,2024-10-16 13:33:09.298,2024-10,199.0,169.0,era_169,True,False,False,1,3,2024-12-28 15:34:12.675,597.0,73,2.3981603153745072,False,1,2.3981603153745072,1
333,2024-10-17 17:27:11.727,2024-10,159.2,169.0,era_169,True,False,False,1,3,2024-12-20 09:27:47.789,477.59999999999997,63,2.0696452036793693,False,1,2.0696452036793693,1
334,2024-10-20 16:07:58.118,2024-10,199.0,169.0,era_169,True,False,False,1,4,2025-01-20 16:09:15.881,796.0,92,3.0223390275952693,False,1,3.0223390275952693,1
335,2024-10-22 14:47:11.716,2024-10,199.0,169.0,era_169,True,False,False,1,1,2024-10-22 14:47:11.716,199.0,0,0.0,False,1,0.01,1
336,2024-10-24 09:19:35.443,2024-10,199.0,169.0,era_169,True,False,False,1,10,2025-07-24 10:20:17.122,1990.0,273,8.968462549277266,False,1,8.968462549277266,1
337,2024-10-24 10:11:15.656,2024-10,159.2,169.0,era_169,True,False,True,3,6,2026-03-19 21:51:52.767,1254.2,511,16.78712220762155,True,0,16.78712220762155,0
338,2024-10-28 06:32:42.585,2024-10,199.0,169.0,era_169,True,False,False,1,18,2026-03-28 07:33:38.541,3582.0,516,16.95137976346912,True,0,16.95137976346912,0
339,2024-10-28 12:05:09.128,2024-10,199.0,169.0,era_169,True,False,False,1,4,2025-01-28 13:06:28.546,796.0,92,3.0223390275952693,False,1,3.0223390275952693,1
340,2024-10-28 19:07:37.006,2024-10,1799.0,169.0,era_169,False,True,False,1,2,2025-10-28 20:11:44.404,3598.0,365,11.990801576872535,True,0,11.990801576872535,0
341,2024-10-30 22:51:04.698,2024-10,1759.12,169.0,era_169,False,True,False,1,1,2024-10-30 22:51:04.698,1759.12,0,0.0,False,1,0.01,1
342,2024-11-01 19:55:12.571,2024-11,199.0,199.0,era_199,False,False,False,1,4,2025-02-23 11:10:05.621,796.0,113,3.712220762155059,False,1,3.712220762155059,1
343,2024-11-02 20:04:13.853,2024-11,199.0,199.0,era_199,False,False,False,1,17,2026-03-02 21:05:43.098,3383.0,485,15.932982917214192,True,0,15.932982917214192,0
344,2024-11-03 15:15:56.652,2024-11,199.0,199.0,era_199,False,False,True,2,5,2025-04-11 09:51:27.427,875.0,158,5.19053876478318,False,1,5.19053876478318,1
345,2024-11-04 21:34:48.230,2024-11,199.0,199.0,era_199,False,False,False,1,11,2025-09-04 23:39:09.399,2189.0,304,9.986859395532194,False,1,9.986859395532194,1
346,2024-11-05 10:33:39.643,2024-11,159.2,199.0,era_199,True,False,False,1,1,2024-11-05 10:33:39.643,159.2,0,0.0,False,1,0.01,1
347,2024-11-08 09:41:57.139,2024-11,199.0,199.0,era_199,False,False,True,2,12,2026-03-01 14:58:43.119,2688.0,478,15.703022339027594,True,0,15.703022339027594,0
348,2024-11-09 11:03:03.668,2024-11,199.0,199.0,era_199,False,False,False,1,1,2024-11-09 11:03:03.668,199.0,0,0.0,False,1,0.01,1
349,2024-11-09 16:28:47.399,2024-11,199.0,199.0,era_199,False,False,False,1,1,2024-11-09 16:28:47.399,199.0,0,0.0,False,1,0.01,1
350,2024-11-09 18:37:11.175,2024-11,199.0,199.0,era_199,False,False,False,1,9,2025-07-09 20:41:46.322,1791.0,242,7.9500657030223385,False,1,7.9500657030223385,1
351,2024-11-11 10:18:07.329,2024-11,199.0,199.0,era_199,False,False,False,1,17,2026-03-11 11:20:46.427,3383.0,485,15.932982917214192,True,0,15.932982917214192,0
352,2024-11-12 10:31:48.402,2024-11,175.12,199.0,era_199,True,False,False,1,8,2025-06-21 22:33:58.716,1400.96,221,7.260183968462549,False,1,7.260183968462549,1
353,2024-11-12 16:06:23.614,2024-11,199.0,199.0,era_199,False,False,False,1,1,2024-11-12 16:06:23.614,199.0,0,0.0,False,1,0.01,1
354,2024-11-12 21:34:32.783,2024-11,199.0,199.0,era_199,False,False,False,1,1,2024-11-12 21:34:32.783,199.0,0,0.0,False,1,0.01,1
355,2024-11-14 08:19:06.600,2024-11,199.0,199.0,era_199,False,False,True,2,4,2025-05-31 15:38:19.304,706.0,198,6.504599211563732,False,1,6.504599211563732,1
356,2024-11-14 09:30:16.126,2024-11,1599.2,199.0,era_199,False,True,False,1,1,2024-11-14 09:30:16.126,1599.2,0,0.0,False,1,0.01,1
357,2024-11-14 21:35:53.875,2024-11,199.0,199.0,era_199,False,False,False,1,3,2025-01-14 22:37:31.660,597.0,61,2.0039421813403417,False,1,2.0039421813403417,1
358,2024-11-17 20:48:26.406,2024-11,199.0,199.0,era_199,False,False,False,1,3,2025-01-17 21:49:30.341,597.0,61,2.0039421813403417,False,1,2.0039421813403417,1
359,2024-11-18 21:32:51.245,2024-11,199.0,199.0,era_199,False,False,False,1,17,2026-03-18 22:34:29.153,3383.0,485,15.932982917214192,True,0,15.932982917214192,0
360,2024-11-19 15:41:04.635,2024-11,199.0,199.0,era_199,False,False,False,1,4,2025-02-19 16:42:50.844,796.0,92,3.0223390275952693,False,1,3.0223390275952693,1
361,2024-11-21 14:11:07.095,2024-11,199.0,199.0,era_199,False,False,False,1,2,2024-12-21 15:12:24.935,398.0,30,0.9855453350854139,False,1,0.9855453350854139,1
362,2024-11-24 16:28:59.059,2024-11,199.0,199.0,era_199,False,False,False,1,1,2024-11-24 16:28:59.059,199.0,0,0.0,False,1,0.01,1
363,2024-11-25 15:22:36.404,2024-11,179.0,199.0,era_199,True,False,False,1,5,2025-03-25 16:23:33.923,895.0,120,3.9421813403416555,False,1,3.9421813403416555,1
364,2024-11-25 17:42:11.267,2024-11,179.0,199.0,era_199,True,False,False,1,1,2024-11-25 17:42:11.267,179.0,0,0.0,False,1,0.01,1
365,2024-11-25 22:44:03.701,2024-11,999.0,199.0,era_199,False,True,False,1,2,2025-11-12 18:41:04.964,1998.0,351,11.530880420499342,True,0,11.530880420499342,0
366,2024-11-26 11:26:07.078,2024-11,179.0,199.0,era_199,True,False,False,1,1,2024-11-26 11:26:07.078,179.0,0,0.0,False,1,0.01,1
367,2024-11-26 17:36:58.933,2024-11,999.0,199.0,era_199,False,True,False,1,1,2024-11-26 17:36:58.933,999.0,0,0.0,False,1,0.01,1
368,2024-11-27 06:11:42.680,2024-11,820.0,199.0,era_199,False,True,False,1,1,2024-11-27 06:11:42.680,820.0,0,0.0,False,1,0.01,1
369,2024-11-28 10:35:25.728,2024-11,999.0,199.0,era_199,False,True,False,1,1,2024-11-28 10:35:25.728,999.0,0,0.0,False,1,0.01,1
370,2024-11-28 13:49:13.828,2024-11,179.0,199.0,era_199,True,False,False,1,1,2024-11-28 13:49:13.828,179.0,0,0.0,False,1,0.01,1
371,2024-11-29 11:14:59.474,2024-11,999.0,199.0,era_199,False,True,False,1,2,2025-11-28 16:37:30.205,1998.0,364,11.957950065703022,True,0,11.957950065703022,0
372,2024-11-30 09:02:53.814,2024-11,179.0,199.0,era_199,True,False,True,2,14,2026-02-28 23:54:07.649,2731.7799999999997,455,14.947437582128778,True,0,14.947437582128778,0
373,2024-11-30 11:46:33.003,2024-11,999.0,199.0,era_199,False,True,False,1,1,2024-11-30 11:46:33.003,999.0,0,0.0,False,1,0.01,1
374,2024-11-30 18:15:18.821,2024-11,179.0,199.0,era_199,True,False,False,1,5,2025-03-30 20:16:39.821,895.0,120,3.9421813403416555,False,1,3.9421813403416555,1
375,2024-12-01 13:52:39.104,2024-12,999.0,199.0,era_199,False,True,False,1,1,2024-12-01 13:52:39.104,999.0,0,0.0,False,1,0.01,1
376,2024-12-01 16:18:23.215,2024-12,999.0,199.0,era_199,False,True,False,1,1,2024-12-01 16:18:23.215,999.0,0,0.0,False,1,0.01,1
377,2024-12-01 18:46:05.711,2024-12,179.0,199.0,era_199,True,False,False,1,4,2025-03-01 19:47:24.571,716.0,90,2.9566360052562417,False,1,2.9566360052562417,1
378,2024-12-01 18:49:51.981,2024-12,999.0,199.0,era_199,False,True,False,1,1,2024-12-01 18:49:51.981,999.0,0,0.0,False,1,0.01,1
379,2024-12-01 20:14:03.600,2024-12,179.0,199.0,era_199,True,False,False,1,1,2024-12-01 20:14:03.600,179.0,0,0.0,False,1,0.01,1
380,2024-12-01 20:20:47.261,2024-12,999.0,199.0,era_199,False,True,False,1,2,2025-11-30 22:01:56.136,1998.0,364,11.957950065703022,True,0,11.957950065703022,0
381,2024-12-01 21:47:01.318,2024-12,999.0,199.0,era_199,False,True,False,1,1,2024-12-01 21:47:01.318,999.0,0,0.0,False,1,0.01,1
382,2024-12-01 22:07:51.709,2024-12,999.0,199.0,era_199,False,True,False,1,1,2024-12-01 22:07:51.709,999.0,0,0.0,False,1,0.01,1
383,2024-12-01 23:35:05.429,2024-12,999.0,199.0,era_199,False,True,False,1,1,2024-12-01 23:35:05.429,999.0,0,0.0,False,1,0.01,1
384,2024-12-02 08:45:14.489,2024-12,999.0,199.0,era_199,False,True,False,1,1,2024-12-02 08:45:14.489,999.0,0,0.0,False,1,0.01,1
385,2024-12-02 09:15:48.301,2024-12,999.0,199.0,era_199,False,True,False,1,1,2024-12-02 09:15:48.301,999.0,0,0.0,False,1,0.01,1
386,2024-12-02 11:16:39.815,2024-12,179.0,199.0,era_199,True,False,False,1,4,2025-03-02 12:17:43.680,716.0,90,2.9566360052562417,False,1,2.9566360052562417,1
387,2024-12-02 12:27:24.702,2024-12,999.0,199.0,era_199,False,True,False,1,1,2024-12-02 12:27:24.702,999.0,0,0.0,False,1,0.01,1
388,2024-12-02 16:26:56.091,2024-12,143.2,199.0,era_199,True,False,False,1,6,2025-05-02 18:28:10.353,859.1999999999999,151,4.9605781865965834,False,1,4.9605781865965834,1
389,2024-12-02 16:58:31.474,2024-12,179.0,199.0,era_199,True,False,False,1,9,2025-08-10 20:02:15.004,1611.0,251,8.245729303547963,False,1,8.245729303547963,1
390,2024-12-02 17:02:36.278,2024-12,999.0,199.0,era_199,False,True,False,1,1,2024-12-02 17:02:36.278,999.0,0,0.0,False,1,0.01,1
391,2024-12-02 17:16:52.099,2024-12,999.0,199.0,era_199,False,True,False,1,2,2025-12-02 15:45:10.377,1998.0,364,11.957950065703022,True,0,11.957950065703022,0
392,2024-12-02 18:24:42.763,2024-12,179.0,199.0,era_199,True,False,False,1,1,2024-12-02 18:24:42.763,179.0,0,0.0,False,1,0.01,1
393,2024-12-02 19:21:43.034,2024-12,999.0,199.0,era_199,False,True,False,1,1,2024-12-02 19:21:43.034,999.0,0,0.0,False,1,0.01,1
394,2024-12-02 20:14:40.523,2024-12,999.0,199.0,era_199,False,True,False,1,1,2024-12-02 20:14:40.523,999.0,0,0.0,False,1,0.01,1
395,2024-12-02 20:39:40.714,2024-12,999.0,199.0,era_199,False,True,False,1,1,2024-12-02 20:39:40.714,999.0,0,0.0,False,1,0.01,1
396,2024-12-02 20:57:05.444,2024-12,179.0,199.0,era_199,True,False,True,2,2,2025-08-09 12:33:23.456,378.0,249,8.180026281208935,False,1,8.180026281208935,1
397,2024-12-02 20:59:37.668,2024-12,999.0,199.0,era_199,False,True,False,1,1,2024-12-02 20:59:37.668,999.0,0,0.0,False,1,0.01,1
398,2024-12-02 22:25:55.027,2024-12,999.0,199.0,era_199,False,True,False,1,1,2024-12-02 22:25:55.027,999.0,0,0.0,False,1,0.01,1
399,2024-12-04 09:02:45.657,2024-12,199.0,199.0,era_199,False,False,False,1,1,2024-12-04 09:02:45.657,199.0,0,0.0,False,1,0.01,1
400,2024-12-11 09:54:59.342,2024-12,597.0,199.0,era_199,True,False,False,1,1,2024-12-11 09:54:59.342,597.0,0,0.0,False,1,0.01,1
401,2024-12-11 20:18:20.365,2024-12,199.0,199.0,era_199,False,False,False,1,16,2026-03-11 21:19:55.152,3184.0,455,14.947437582128778,True,0,14.947437582128778,0
402,2024-12-17 15:38:17.839,2024-12,199.0,199.0,era_199,False,False,False,1,1,2024-12-17 15:38:17.839,199.0,0,0.0,False,1,0.01,1
403,2024-12-23 12:40:24.691,2024-12,199.0,199.0,era_199,False,False,False,1,1,2024-12-23 12:40:24.691,199.0,0,0.0,False,1,0.01,1
404,2025-01-01 23:12:24.287,2025-01,199.0,199.0,era_199,False,False,False,1,1,2025-01-01 23:12:24.287,199.0,0,0.0,False,1,0.01,1
405,2025-01-06 10:00:21.660,2025-01,169.0,199.0,era_199,True,False,False,1,11,2025-11-06 11:02:19.401,1859.0,304,9.986859395532194,False,1,9.986859395532194,1
406,2025-01-06 16:07:47.435,2025-01,169.0,199.0,era_199,True,False,False,1,10,2025-10-06 18:09:08.769,1690.0,273,8.968462549277266,False,1,8.968462549277266,1
407,2025-01-06 17:23:16.747,2025-01,999.0,199.0,era_199,False,True,False,1,1,2025-01-06 17:23:16.747,999.0,0,0.0,False,1,0.01,1
408,2025-01-06 21:20:44.832,2025-01,999.0,199.0,era_199,False,True,False,1,1,2025-01-06 21:20:44.832,999.0,0,0.0,False,1,0.01,1
409,2025-01-07 10:07:46.884,2025-01,169.0,199.0,era_199,True,False,False,1,1,2025-01-07 10:07:46.884,169.0,0,0.0,False,1,0.01,1
410,2025-01-07 22:09:05.685,2025-01,999.0,199.0,era_199,False,True,False,1,1,2025-01-07 22:09:05.685,999.0,0,0.0,False,1,0.01,1
411,2025-01-08 17:15:16.226,2025-01,999.0,199.0,era_199,False,True,False,1,1,2025-01-08 17:15:16.226,999.0,0,0.0,False,1,0.01,1
412,2025-01-08 20:23:07.132,2025-01,169.0,199.0,era_199,True,False,False,1,5,2025-05-08 22:25:09.292,845.0,120,3.9421813403416555,False,1,3.9421813403416555,1
413,2025-01-08 23:32:01.028,2025-01,169.0,199.0,era_199,True,False,False,1,5,2025-05-09 01:33:00.991,845.0,120,3.9421813403416555,False,1,3.9421813403416555,1
414,2025-01-09 12:17:08.582,2025-01,999.0,199.0,era_199,False,True,False,1,1,2025-01-09 12:17:08.582,999.0,0,0.0,False,1,0.01,1
415,2025-01-09 12:25:53.096,2025-01,169.0,199.0,era_199,True,False,False,1,3,2025-03-09 13:26:59.243,507.0,59,1.938239159001314,False,1,1.938239159001314,1
416,2025-01-09 15:11:05.534,2025-01,999.0,199.0,era_199,False,True,False,1,1,2025-01-09 15:11:05.534,999.0,0,0.0,False,1,0.01,1
417,2025-01-09 16:41:22.034,2025-01,999.0,199.0,era_199,False,True,False,1,1,2025-01-09 16:41:22.034,999.0,0,0.0,False,1,0.01,1
418,2025-01-10 09:45:13.553,2025-01,999.0,199.0,era_199,False,True,False,1,1,2025-01-10 09:45:13.553,999.0,0,0.0,False,1,0.01,1
419,2025-01-11 13:42:18.207,2025-01,169.0,199.0,era_199,True,False,False,1,2,2025-02-11 14:44:02.105,338.0,31,1.0183968462549278,False,1,1.0183968462549278,1
420,2025-01-11 15:37:53.859,2025-01,999.0,199.0,era_199,False,True,False,1,1,2025-01-11 15:37:53.859,999.0,0,0.0,False,1,0.01,1
421,2025-01-11 17:29:44.230,2025-01,169.0,199.0,era_199,True,False,False,1,4,2025-04-11 19:31:01.538,676.0,90,2.9566360052562417,False,1,2.9566360052562417,1
422,2025-01-11 17:48:19.883,2025-01,999.0,199.0,era_199,False,True,False,1,1,2025-01-11 17:48:19.883,999.0,0,0.0,False,1,0.01,1
423,2025-01-11 17:54:54.093,2025-01,999.0,199.0,era_199,False,True,False,1,1,2025-01-11 17:54:54.093,999.0,0,0.0,False,1,0.01,1
424,2025-01-12 16:18:54.311,2025-01,999.0,199.0,era_199,False,True,False,1,2,2026-01-09 15:41:58.426,1998.0,361,11.85939553219448,True,0,11.85939553219448,0
425,2025-01-12 18:51:53.058,2025-01,999.0,199.0,era_199,False,True,False,1,1,2025-01-12 18:51:53.058,999.0,0,0.0,False,1,0.01,1
426,2025-01-12 22:14:15.199,2025-01,999.0,199.0,era_199,False,True,False,1,1,2025-01-12 22:14:15.199,999.0,0,0.0,False,1,0.01,1
427,2025-01-13 09:45:28.936,2025-01,169.0,199.0,era_199,True,False,False,1,4,2025-04-13 11:46:28.043,676.0,90,2.9566360052562417,False,1,2.9566360052562417,1
428,2025-01-13 13:57:11.240,2025-01,999.0,199.0,era_199,False,True,False,1,1,2025-01-13 13:57:11.240,999.0,0,0.0,False,1,0.01,1
429,2025-01-13 18:34:25.768,2025-01,169.0,199.0,era_199,True,False,False,1,1,2025-01-13 18:34:25.768,169.0,0,0.0,False,1,0.01,1
430,2025-01-13 19:06:50.950,2025-01,999.0,199.0,era_199,False,True,False,1,1,2025-01-13 19:06:50.950,999.0,0,0.0,False,1,0.01,1
431,2025-01-13 19:11:23.895,2025-01,169.0,199.0,era_199,True,False,False,1,1,2025-01-13 19:11:23.895,169.0,0,0.0,False,1,0.01,1
432,2025-01-13 19:47:02.529,2025-01,169.0,199.0,era_199,True,False,False,1,15,2026-03-13 20:47:54.626,2535.0,424,13.92904073587385,True,0,13.92904073587385,0
433,2025-01-13 20:14:48.245,2025-01,999.0,199.0,era_199,False,True,False,1,1,2025-01-13 20:14:48.245,999.0,0,0.0,False,1,0.01,1
434,2025-01-13 20:38:37.032,2025-01,999.0,199.0,era_199,False,True,False,1,1,2025-01-13 20:38:37.032,999.0,0,0.0,False,1,0.01,1
435,2025-01-13 20:44:24.295,2025-01,169.0,199.0,era_199,True,False,False,1,15,2026-03-13 21:45:15.422,2535.0,424,13.92904073587385,True,0,13.92904073587385,0
436,2025-01-15 11:48:07.200,2025-01,199.0,199.0,era_199,False,False,False,1,1,2025-01-15 11:48:07.200,199.0,0,0.0,False,1,0.01,1
437,2025-01-17 14:58:28.060,2025-01,199.0,199.0,era_199,False,False,False,1,3,2025-06-07 13:45:53.054,597.0,140,4.599211563731932,False,1,4.599211563731932,1
438,2025-01-22 09:51:13.991,2025-01,199.0,199.0,era_199,False,False,False,1,3,2025-03-22 10:52:02.667,597.0,59,1.938239159001314,False,1,1.938239159001314,1
439,2025-01-25 14:07:19.793,2025-01,1799.0,199.0,era_199,False,True,False,1,1,2025-01-25 14:07:19.793,1799.0,0,0.0,False,1,0.01,1
440,2025-01-26 12:54:59.554,2025-01,199.0,199.0,era_199,False,False,True,2,5,2025-06-07 19:38:29.177,835.8,132,4.336399474375821,False,1,4.336399474375821,1
441,2025-01-26 20:23:09.184,2025-01,199.0,199.0,era_199,False,False,False,1,3,2025-03-26 21:24:13.455,597.0,59,1.938239159001314,False,1,1.938239159001314,1
442,2025-01-27 12:18:50.370,2025-01,199.0,199.0,era_199,False,False,True,3,3,2025-04-06 18:18:39.502,1707.45,69,2.266754270696452,False,1,2.266754270696452,1
443,2025-01-29 11:30:52.461,2025-01,1279.2,199.0,era_199,False,True,False,1,2,2026-02-14 23:34:43.219,2558.4,381,12.516425755584756,True,0,12.516425755584756,0
444,2025-01-30 21:12:44.425,2025-01,199.0,199.0,era_199,False,False,False,1,2,2025-02-28 22:14:09.265,398.0,29,0.9526938239159001,False,1,0.9526938239159001,1
445,2025-01-30 21:15:56.185,2025-01,199.0,199.0,era_199,False,False,False,1,3,2025-03-30 23:17:08.870,597.0,59,1.938239159001314,False,1,1.938239159001314,1
446,2025-01-30 23:42:54.263,2025-01,199.0,199.0,era_199,False,False,False,1,1,2025-01-30 23:42:54.263,199.0,0,0.0,False,1,0.01,1
447,2025-01-31 19:03:42.808,2025-01,159.2,199.0,era_199,True,False,False,1,2,2025-02-28 20:04:17.375,318.4,28,0.9198423127463863,False,1,0.9198423127463863,1
448,2025-02-01 15:31:33.390,2025-02,1279.2,199.0,era_199,False,True,False,1,1,2025-02-01 15:31:33.390,1279.2,0,0.0,False,1,0.01,1
449,2025-02-01 16:23:27.042,2025-02,199.0,199.0,era_199,False,False,False,1,2,2025-03-01 17:38:32.927,398.0,28,0.9198423127463863,False,1,0.9198423127463863,1
450,2025-02-02 16:34:10.206,2025-02,159.2,199.0,era_199,True,False,False,1,1,2025-02-02 16:34:10.206,159.2,0,0.0,False,1,0.01,1
451,2025-02-03 00:10:05.402,2025-02,1439.2,199.0,era_199,False,True,False,1,1,2025-02-03 00:10:05.402,1439.2,0,0.0,False,1,0.01,1
452,2025-02-03 11:57:16.946,2025-02,199.0,199.0,era_199,False,False,False,1,1,2025-02-03 11:57:16.946,199.0,0,0.0,False,1,0.01,1
453,2025-02-03 15:13:46.474,2025-02,199.0,199.0,era_199,False,False,False,1,1,2025-02-03 15:13:46.474,199.0,0,0.0,False,1,0.01,1
454,2025-02-04 14:42:04.134,2025-02,199.0,199.0,era_199,False,False,False,1,1,2025-02-04 14:42:04.134,199.0,0,0.0,False,1,0.01,1
455,2025-02-04 16:05:38.530,2025-02,199.0,199.0,era_199,False,False,False,1,2,2025-03-04 17:06:22.742,398.0,28,0.9198423127463863,False,1,0.9198423127463863,1
456,2025-02-06 16:37:39.932,2025-02,1799.0,199.0,era_199,False,True,False,1,1,2025-02-06 16:37:39.932,1799.0,0,0.0,False,1,0.01,1
457,2025-02-10 14:14:42.338,2025-02,199.0,199.0,era_199,False,False,False,1,1,2025-02-10 14:14:42.338,199.0,0,0.0,False,1,0.01,1
458,2025-02-11 11:33:34.037,2025-02,199.0,199.0,era_199,False,False,False,1,10,2025-11-11 12:35:30.153,1990.0,273,8.968462549277266,False,1,8.968462549277266,1
459,2025-02-14 09:58:33.019,2025-02,199.0,199.0,era_199,False,False,False,1,6,2025-07-14 12:01:39.509,1194.0,150,4.92772667542707,False,1,4.92772667542707,1
460,2025-02-18 18:31:27.675,2025-02,199.0,199.0,era_199,False,False,False,1,2,2025-03-18 19:32:42.468,398.0,28,0.9198423127463863,False,1,0.9198423127463863,1
461,2025-02-19 22:31:36.850,2025-02,199.0,199.0,era_199,False,False,False,1,14,2026-03-19 23:32:40.469,2786.0,393,12.910643889618921,True,0,12.910643889618921,0
462,2025-02-22 14:13:44.328,2025-02,159.2,199.0,era_199,True,False,False,1,1,2025-02-22 14:13:44.328,159.2,0,0.0,False,1,0.01,1
463,2025-02-23 13:13:33.543,2025-02,199.0,199.0,era_199,False,False,False,1,6,2025-07-23 15:17:07.104,1194.0,150,4.92772667542707,False,1,4.92772667542707,1
464,2025-02-23 15:07:54.809,2025-02,199.0,199.0,era_199,False,False,False,1,1,2025-02-23 15:07:54.809,199.0,0,0.0,False,1,0.01,1
465,2025-02-24 11:35:17.683,2025-02,199.0,199.0,era_199,False,False,False,1,7,2025-08-24 13:36:09.528,1393.0,181,5.946123521681997,False,1,5.946123521681997,1
466,2025-02-24 17:03:45.407,2025-02,199.0,199.0,era_199,False,False,False,1,2,2025-03-24 18:04:49.861,398.0,28,0.9198423127463863,False,1,0.9198423127463863,1
467,2025-02-24 19:24:16.074,2025-02,199.0,199.0,era_199,False,False,False,1,1,2025-02-24 19:24:16.074,199.0,0,0.0,False,1,0.01,1
468,2025-02-27 09:27:15.260,2025-02,199.0,199.0,era_199,False,False,False,1,1,2025-02-27 09:27:15.260,199.0,0,0.0,False,1,0.01,1
469,2025-03-01 22:25:31.650,2025-03,199.0,199.0,era_199,False,False,False,1,2,2025-04-02 00:26:41.010,398.0,31,1.0183968462549278,False,1,1.0183968462549278,1
470,2025-03-02 17:12:08.202,2025-03,1799.0,199.0,era_199,False,True,False,1,1,2025-03-02 17:12:08.202,1799.0,0,0.0,True,0,0.01,0
471,2025-03-02 19:42:27.873,2025-03,199.0,199.0,era_199,False,False,False,1,6,2026-03-01 19:36:26.998,1194.0,363,11.925098554533507,True,0,11.925098554533507,0
472,2025-03-04 09:33:48.480,2025-03,199.0,199.0,era_199,False,False,False,1,1,2025-03-04 09:33:48.480,199.0,0,0.0,False,1,0.01,1
473,2025-03-05 09:36:50.771,2025-03,199.0,199.0,era_199,False,False,False,1,3,2025-05-05 11:37:18.655,597.0,61,2.0039421813403417,False,1,2.0039421813403417,1
474,2025-03-05 11:20:36.192,2025-03,199.0,199.0,era_199,False,False,False,1,5,2025-07-12 21:21:19.678,995.0,129,4.23784494086728,False,1,4.23784494086728,1
475,2025-03-06 19:07:30.881,2025-03,199.0,199.0,era_199,False,False,False,1,8,2025-10-12 08:10:48.290,1592.0,219,7.194480946123521,False,1,7.194480946123521,1
476,2025-03-09 20:28:49.449,2025-03,199.0,199.0,era_199,False,False,False,1,5,2025-07-09 22:32:52.460,995.0,122,4.0078843626806835,False,1,4.0078843626806835,1
477,2025-03-10 09:11:04.373,2025-03,199.0,199.0,era_199,False,False,False,1,1,2025-03-10 09:11:04.373,199.0,0,0.0,False,1,0.01,1
478,2025-03-10 18:10:59.056,2025-03,169.0,199.0,era_199,True,False,False,1,11,2026-01-10 19:14:05.867,1859.0,306,10.052562417871222,False,1,10.052562417871222,1
479,2025-03-11 07:50:57.523,2025-03,169.0,199.0,era_199,True,False,False,1,8,2025-10-11 09:51:29.725,1352.0,214,7.030223390275952,False,1,7.030223390275952,1
480,2025-03-12 15:34:37.736,2025-03,160.55,199.0,era_199,True,False,False,1,3,2025-05-12 17:35:29.313,481.65000000000003,61,2.0039421813403417,False,1,2.0039421813403417,1
481,2025-03-12 16:16:58.029,2025-03,959.2,199.0,era_199,False,True,False,1,1,2025-03-12 16:16:58.029,959.2,0,0.0,True,0,0.01,0
482,2025-03-12 17:48:28.648,2025-03,1139.05,199.0,era_199,False,True,False,1,1,2025-03-12 17:48:28.648,1139.05,0,0.0,True,0,0.01,0
483,2025-03-12 18:11:27.572,2025-03,1139.05,199.0,era_199,False,True,True,2,2,2026-03-09 19:00:22.431,2338.05,362,11.892247043363994,True,0,11.892247043363994,0
484,2025-03-12 18:19:16.774,2025-03,169.0,199.0,era_199,True,False,False,1,1,2025-03-12 18:19:16.774,169.0,0,0.0,False,1,0.01,1
485,2025-03-12 20:46:42.629,2025-03,160.55,199.0,era_199,True,False,False,1,5,2025-07-12 22:50:22.906,802.75,122,4.0078843626806835,False,1,4.0078843626806835,1
486,2025-03-12 21:10:11.477,2025-03,1139.05,199.0,era_199,False,True,False,1,1,2025-03-12 21:10:11.477,1139.05,0,0.0,True,0,0.01,0
487,2025-03-12 21:42:06.466,2025-03,959.2,199.0,era_199,False,True,False,1,1,2025-03-12 21:42:06.466,959.2,0,0.0,True,0,0.01,0
